time,seconds_elapsed_acc,a_z,a_y,a_x,seconds_elapsed_ori,qz,qy,qx,qw,roll,pitch,yaw,m_z,m_y,m_x,seconds_elapsed_grav,g_z,g_y,g_x,acc_magnitude,jerk,crash
1742661678790627600,966.9866276855468,0.0735270008444786,-0.1939280033111572,0.0008360000210814,966.9866276855468,-0.6429709792137146,0.6528530120849609,-0.2672480046749115,0.29823899269104,1.467921495437622,1.5247188806533811,0.8505876660346985,-24.356250762939453,22.012500762939453,-25.387500762939453,966.9866276855468,0.0462870001792907,-9.796274185180664,-0.448633998632431,0.2074005525968323,0.0,0
1742663250873117400,2539.0691174316407,-2.088079929351806,-0.4158990085124969,-0.6804670095443726,2539.0691174316407,0.5918800234794617,-0.7354159951210022,-0.2615399956703186,0.2010889947414398,3.078364610671997,1.3500837087631226,0.7339882850646973,-23.400001525878903,18.11250114440918,28.856250762939453,2539.0691174316407,-2.1425609588623047,-9.56877326965332,-0.1356530040502548,2.235192414026538,2.027791861429706,0
