time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1742663985995630800,3274.191630859375,49.099998474121094,1.2000000476837158,21.600000381469727,2.380000114440918,0.9015019536018372,53.27939224243164,491.1,78.5757093,17.5420117
1742663986989502000,3275.185501953125,49,1.2999999523162842,22.600000381469727,2.365999937057495,0.9851978421211243,43.70014190673828,491.1,78.5757176,17.5420178
1742663987990177000,3276.186177001953,31.299999237060547,1.399999976158142,22.5,2.3499999046325684,1.0860621929168701,56.80791091918945,491.1,78.5757283,17.5420259
1742663988988592600,3277.184592529297,23.299999237060547,1,22.799999237060547,2.3329999446868896,1.1939982175827026,64.97333526611328,491.4,78.575738,17.5420303
1742663989999615000,3278.1956149902344,44.900001525878906,1.2000000476837158,22.799999237060547,2.299999952316284,1.2308896780014038,62.6473503112793,491.6,78.5757495,17.5420362
1742663990998055200,3279.194055175781,60.599998474121094,1.100000023841858,23,2.2799999713897705,1.2313179969787598,54.83346939086914,491.80000000000007,78.5757587,17.5420405
1742663991999280600,3280.1952807617185,41.5,0.8999999761581421,22.600000381469727,2.259999990463257,1.23264479637146,52.48663330078125,491.9,78.5757682,17.5420456
1742663992997675800,3281.19367578125,55.400001525878906,1.100000023841858,22.100000381469727,2.240000009536743,1.1868140697479248,52.218868255615234,492.1,78.575778,17.5420496
1742663994000048000,3282.196048095703,29.399999618530273,1.100000023841858,19,2.2200000286102295,1.1087040901184082,69.11907196044922,492.4,78.575796,17.5420551
1742663995000119300,3283.1961193847656,47.400001525878906,1.2000000476837158,19.200000762939453,2.200000047683716,1.0991616249084473,78.79048919677734,492.30000000000007,78.5758122,17.5420584
1742663995985920300,3284.1819201660155,23.899999618530273,1.2000000476837158,18.200000762939453,2.183000087738037,1.1800862550735474,92.21094512939453,492.5,78.5758323,17.5420611
1742663996985472800,3285.18147265625,45.79999923706055,4.400000095367432,18.700000762939453,2.132999897003174,1.2650771141052246,99.52737426757812,492.5,78.5758526,17.5420614
1742663997986102000,3286.1821020507814,53.79999923706055,2.299999952316284,14.300000190734863,2.0999999046325684,1.343338966369629,103.28861999511719,492.5,78.5758684,17.5420598
1742663998986405600,3287.182405517578,52.099998474121094,2.4000000953674316,14.300000190734863,2.0999999046325684,1.3549790382385254,81.71163940429688,492.5,78.5758861,17.5420607
1742663999986610200,3288.182610107422,64.4000015258789,2.700000047683716,14.399999618530273,2.132999897003174,1.4072611331939697,76.2702407836914,492.5,78.5759009,17.5420643
1742664000986433300,3289.1824333496093,58.20000076293945,2.5,14.399999618530273,2.200000047683716,1.2597846984863281,48.663597106933594,492.70000000000005,78.5759069,17.5420732
1742664001985282600,3290.181282470703,73.80000305175781,2.799999952316284,14.699999809265137,2.2660000324249268,1.3756167888641357,37.05271911621094,492.80000000000007,78.5759104,17.5420841
1742664002987572500,3291.183572509766,84.19999694824219,2.4000000953674316,15,2.4800000190734863,1.4510602951049805,20.53571128845215,492.9,78.575912,17.5420951
1742664003987558700,3292.18355859375,123,2.700000047683716,15.199999809265137,2.5799999237060547,1.468179702758789,16.13726234436035,493,78.5759131,17.5421035
1742664004987553500,3293.183553466797,84.30000305175781,2.4000000953674316,15.399999618530273,2.6600000858306885,0.6205797791481018,1.4380701780319214,493,78.5759219,17.5421083
1742664005993667600,3294.189667480469,139.10000610351562,2.700000047683716,15.399999618530273,2.740000009536743,0.7446569204330444,28.419963836669922,493,78.5759276,17.54211
1742664006989607000,3295.1856069335936,154.10000610351562,2.4000000953674316,15.399999618530273,2.799999952316284,0.9331673383712769,56.93244552612305,493.1,78.5759401,17.5421103
1742664007987983400,3296.1839833984377,179.1999969482422,2.299999952316284,15.300000190734863,2.859999895095825,0.3509558439254761,83.55207061767578,493.1,78.5759474,17.5421118
1742664008988038700,3297.184038574219,135.3000030517578,2.4000000953674316,15.5,2.9200000762939453,0.16321274638175964,89.08728790283203,493.20000000000005,78.5759499,17.5421049
1742664009994272800,3298.1902727050783,179.89999389648438,2.299999952316284,15.300000190734863,2.9600000381469727,0.34475964307785034,270.4306640625,493.30000000000007,78.575959,17.5421027
1742664010994011100,3299.190011230469,179.89999389648438,2.700000047683716,15.600000381469727,3,0.19121216237545013,73.1237564086914,493.30000000000007,78.575963,17.5421009
1742664012000492500,3300.1964924316408,179.89999389648438,2.5999999046325684,15.699999809265137,3.0399999618530273,0.4309808909893036,133.7911376953125,493.5,78.5759827,17.5420952
1742664012985233400,3301.1812333984376,179.89999389648438,2.299999952316284,16.100000381469727,3.049999952316284,0.15011733770370483,162.09849548339844,493.70000000000005,78.5759976,17.542091
1742664013985471200,3302.181471191406,179.89999389648438,2.700000047683716,15.300000190734863,3.065999984741211,0.12388909608125687,171.3455352783203,493.9,78.5760178,17.5420829
1742664014984886800,3303.18088671875,179.89999389648438,2.5,15.300000190734863,3.0829999446868896,0.10828959941864014,174.4048614501953,494,78.5760331,17.5420748
1742664015985124000,3304.1811240234374,179.89999389648438,2.5999999046325684,15.199999809265137,3.0999999046325684,0.10606935620307922,174.77239990234375,494.1,78.5760494,17.5420664
1742664016987532800,3305.1835327148438,0,2.299999952316284,15.399999618530273,3.0999999046325684,0.09265811741352081,0,494.20000000000005,78.5760624,17.5420581
1742664017987529500,3306.1835295410156,0,2.299999952316284,15.300000190734863,3.0999999046325684,0.09152956306934357,0,494.30000000000007,78.5760722,17.5420487
1742664018987629600,3307.183629638672,0,2.5999999046325684,15.399999618530273,3.0999999046325684,0.09709121286869049,0,494.30000000000007,78.5760787,17.54204
1742664019986491100,3308.1824912109373,82.69999694824219,2.700000047683716,15.399999618530273,3.0999999046325684,0.13880236446857452,178.52761840820312,494.30000000000007,78.5760842,17.5420269
1742664020987275800,3309.1832758789064,0,2.299999952316284,15.5,3.0999999046325684,0.06368334591388702,0,494.4,78.5760882,17.5420253
1742664021985949700,3310.1819497070314,0,2.5999999046325684,15.899999618530273,3.0999999046325684,0.05450434237718582,0,494.4,78.5760917,17.5420214
1742664022987969300,3311.1839692382814,0,2.4000000953674316,15.699999809265137,3.0999999046325684,0.007933875545859337,0,494.30000000000007,78.5760951,17.5420262
1742664023989634300,3312.1856342773435,0,2.299999952316284,15.600000381469727,3.0999999046325684,0.026247994974255562,0,494.4,78.5761054,17.5420301
1742664024990337000,3313.1863369140624,0,2.299999952316284,15.5,3.0799999237060547,0.00524498987942934,0,494.4,78.5761143,17.5420289
1742664025997884000,3314.1938837890625,0,2.200000047683716,15.5,3.059999942779541,0.006059469189494848,0,494.5,78.5761194,17.5420297
1742664026995453000,3315.1914528808593,0,2.299999952316284,14.899999618530273,3.0399999618530273,0.0538322888314724,0,494.5,78.5761175,17.5420393
1742664027994521600,3316.190521484375,46.599998474121094,2.799999952316284,14.899999618530273,3.0199999809265137,0.1405022144317627,358.96710205078125,494.4,78.5761124,17.5420563
1742664028995731200,3317.191731201172,66,3.0999999046325684,15,3.0199999809265137,0.20554226636886597,359.51007080078125,494.30000000000007,78.5761107,17.5420722
1742664030001542400,3318.1975424804687,79.69999694824219,3.200000047683716,15.399999618530273,3.0399999618530273,0.20662038028240204,1.2092311382293701,494.30000000000007,78.576116,17.542083
1742664030990319600,3319.186319580078,81.69999694824219,3,15.399999618530273,3.049999952316284,0.18282918632030487,1.3522255420684814,494.20000000000005,78.5761199,17.5420919
1742664031074000000,3319.2699997558593,81.69999694824219,3,1,3.065999984741211,0.1343277245759964,1.156933307647705,514.0999755859375,78.5761207,17.5420933
1742664031996204800,3320.1922048339843,0,2.5999999046325684,1.0092220306396484,3.0829999446868896,0.08165235817432404,0,514.0999755859375,78.5761224,17.5420959
1742664032995112700,3321.191112792969,0,2.4000000953674316,1.0192111730575562,3.0999999046325684,0.053589023649692535,0,514.0999755859375,78.5761219,17.5420989
1742664033996272600,3322.1922727050783,0,2.5999999046325684,1.0292227268218994,3.0999999046325684,0.01501546148210764,0,514.0999755859375,78.576116,17.5420975
1742664034995332900,3323.1913327636717,0,2.5,1.0392132997512817,3.0850000381469727,0.020999088883399963,0,514.0999755859375,78.5761084,17.5420934
1742664035990511900,3324.1865119628906,0,2.5,1.04916512966156,3.065999984741211,0.06374422460794449,0,514.0999755859375,78.5761038,17.5420851
1742664036815000000,3325.011,0,2.5,1,3.049999952316284,0.045951008796691895,0,514.0999755859375,78.5761024,17.5420827
1742664036996261600,3325.19226171875,0,2.200000047683716,1.0018125772476196,3.0329999923706055,0.0424576997756958,0,514.0999755859375,78.5761013,17.5420798
1742664037995587800,3326.191587890625,0,2.5,1.0118058919906616,3.0160000324249268,0.05583420395851135,0,514.0999755859375,78.5761004,17.542073
1742664038996368600,3327.1923686523437,179.89999389648438,2.4000000953674316,1.0218136310577393,3,0.3104369640350342,248.05015563964844,514.0999755859375,78.5760977,17.5420695
1742664039997357600,3328.193357666016,55.599998474121094,2.0999999046325684,1.0318236351013184,2.9830000400543213,0.15757423639297485,269.5826416015625,514.0999755859375,78.5760882,17.5420744
1742664040990287600,3329.1862875976562,0,2.5,1.0417529344558716,2.984999895095825,0.09676722437143326,0,514.0999755859375,78.5760844,17.5420782
1742664041836000000,3330.032,0,2.5,1.006681203842163,2.9830000400543213,0.0527939572930336,0,514.0999755859375,78.5760835,17.5420794
1742664041997078000,3330.193078125,0,2.5999999046325684,1.0082919597625732,2.9830000400543213,0.060697443783283234,0,514.0999755859375,78.5760794,17.5420734
1742664042996761900,3331.1927619628905,0,2.799999952316284,1.0182888507843018,3,0.04527847096323967,0,514.0999755859375,78.5760774,17.5420525
1742664043993835000,3332.1898349609373,0,2.5999999046325684,1.028259515762329,3.0139999389648438,0.0260531734675169,0,514.0999755859375,78.5760839,17.5420451
1742664044994694100,3333.190694091797,0,2.4000000953674316,1.0382680892944336,3.0280001163482666,0.024740207940340042,0,514.0999755859375,78.5760859,17.5420428
1742664045989702100,3334.1857021484375,0,2.4000000953674316,1.0482182502746582,3.056999921798706,0.01450211089104414,0,514.0999755859375,78.5760865,17.54205
1742664046826000000,3335.0219997558593,0,2.4000000953674316,1,3.071000099182129,0.007676173001527786,0,514.0999755859375,78.5760867,17.5420522
1742664046994612200,3335.1906123046874,0,2.299999952316284,1.0016860961914062,3.071000099182129,0.023111719638109207,0,514.0999755859375,78.5760899,17.5420488
1742664047995665200,3336.1916650390626,0,2.5,1.011696696281433,3.056999921798706,0.04321353882551193,0,514.0999755859375,78.5760957,17.5420397
1742664048997864000,3337.193864013672,0,2.0999999046325684,1.0217186212539673,3,0.033019132912158966,0,514.0999755859375,78.5760988,17.542024
1742664049993186600,3338.1891865234375,0,2.4000000953674316,1.0316718816757202,2.9570000171661377,0.02695806324481964,0,514.0999755859375,78.5761009,17.5420076
