time,seconds_elapsed,z,y,x
1742643386354341000,0.236341064453125,-9.112500190734863,15.356250762939453,-11.40000057220459
1742643386373934000,0.25593408203125,-12.843750953674316,4.800000190734863,-1.1437500715255737
1742643386393938400,0.2759384765625,-12.843750953674316,4.987500190734863,-1.0125000476837158
1742643386413889800,0.295889892578125,-12.787500381469727,5.15625,-1.0125000476837158
1742643386433894000,0.315893798828125,-13.012500762939453,5.400000095367432,-0.8437500596046448
1742643386453892600,0.335892578125,-13.08750057220459,5.587500095367432,-0.65625
1742643386473889300,0.35588916015625,-13.08750057220459,5.700000286102295,-0.30000001192092896
1742643386493801200,0.37580126953125,-13.256250381469727,5.756250381469727,0.05625000223517418
1742643386513798000,0.3957978515625,-13.200000762939453,5.887500286102295,0.11250000447034836
1742643386533790700,0.415790771484375,-13.08750057220459,5.8125,0.30000001192092896
1742643386553795000,0.435795166015625,-13.08750057220459,5.887500286102295,0.1875
1742643386573813200,0.455813232421875,-13.200000762939453,5.8125,0.1875
1742643386593817300,0.4758173828125,-12.71250057220459,5.756250381469727,0.05625000223517418
1742643386613991000,0.495990966796875,-12.487500190734863,5.700000286102295,-0.24375000596046448
1742643386633987600,0.515987548828125,-12.412500381469727,5.700000286102295,-0.5437500476837158
1742643386654099000,0.536098876953125,-12.187500953674316,5.756250381469727,-0.5437500476837158
1742643386674095600,0.556095703125,-12.187500953674316,5.756250381469727,-0.48750001192092896
1742643386694031000,0.576031005859375,-12.187500953674316,5.700000286102295,-0.35625001788139343
1742643386714035500,0.596035400390625,-11.943750381469727,5.700000286102295,-0.05625000223517418
1742643386734032100,0.6160322265625,-12,5.643750190734863,0.05625000223517418
1742643386754028500,0.636028564453125,-11.887500762939453,5.456250190734863,0.05625000223517418
1742643386774063400,0.6560634765625,-11.756250381469727,5.400000095367432,0.30000001192092896
1742643386794060000,0.67606005859375,-11.58750057220459,5.400000095367432,0.05625000223517418
1742643386814056700,0.696056640625,-11.456250190734863,5.15625,-0.1875
1742643386834061000,0.71606103515625,-11.58750057220459,5.34375,-0.30000001192092896
1742643386854027300,0.73602734375,-11.58750057220459,5.34375,-0.1875
1742643386874031400,0.75603125,-11.887500762939453,5.287500381469727,-0.30000001192092896
1742643386894035700,0.77603564453125,-12,5.456250190734863,-0.30000001192092896
1742643386914034400,0.796034423828125,-12.300000190734863,5.643750190734863,-0.11250000447034836
1742643386934038800,0.816038818359375,-12.656250953674316,5.756250381469727,-0.11250000447034836
1742643386954037500,0.83603759765625,-12.956250190734863,5.887500286102295,0.05625000223517418
1742643386973936600,0.8559365234375,-13.012500762939453,6.187500476837158,0
1742643386993910500,0.87591064453125,-13.012500762939453,6,0.1875
1742643387013907200,0.8959072265625,-13.012500762939453,6.243750095367432,0
1742643387033804500,0.915804443359375,-12.956250190734863,6.243750095367432,0
1742643387053906400,0.935906494140625,-12.956250190734863,6.300000190734863,-0.1875
1742643387073801000,0.955801025390625,-12.956250190734863,6.243750095367432,-0.35625001788139343
1742643387093805000,0.97580517578125,-13.08750057220459,6.187500476837158,-0.35625001788139343
1742643387113798100,0.995798095703125,-13.312500953674316,6.243750095367432,-0.35625001788139343
1742643387133794800,1.015794921875,-13.500000953674316,6.300000190734863,-0.4125000238418579
1742643387153813500,1.0358134765625,-13.443750381469727,6.243750095367432,-0.6000000238418579
1742643387173705000,1.055705078125,-13.443750381469727,5.943750381469727,-0.5437500476837158
1742643387193673200,1.075673095703125,-13.200000762939453,6.056250095367432,-0.6000000238418579
1742643387213677300,1.09567724609375,-12.956250190734863,6.056250095367432,-0.4125000238418579
1742643387233812700,1.115812744140625,-13.012500762939453,6.056250095367432,-0.5437500476837158
1742643387253915000,1.135914794921875,-12.656250953674316,6,-0.4125000238418579
1742643387274055700,1.1560556640625,-12.24375057220459,5.756250381469727,-0.6000000238418579
1742643387294052400,1.17605224609375,-12.05625057220459,5.400000095367432,-0.5437500476837158
1742643387314026200,1.196026123046875,-11.8125,5.643750190734863,-0.35625001788139343
1742643387334030600,1.216030517578125,-11.700000762939453,5.756250381469727,-0.48750001192092896
1742643387354027300,1.23602734375,-11.887500762939453,5.512500286102295,-0.65625
1742643387373925000,1.255925048828125,-11.756250381469727,5.287500381469727,-0.7875000238418579
1742643387393929500,1.275929443359375,-11.512500762939453,5.287500381469727,-0.7875000238418579
1742643387413926100,1.295926025390625,-11.58750057220459,5.287500381469727,-0.956250011920929
1742643387433930200,1.31593017578125,-11.512500762939453,5.212500095367432,-1.0875000953674316
1742643387454033200,1.336033203125,-11.34375,5.34375,-1.0875000953674316
1742643387474029800,1.35602978515625,-11.58750057220459,5.34375,-1.1437500715255737
1742643387494036200,1.3760361328125,-11.512500762939453,5.512500286102295,-1.2000000476837158
1742643387514033000,1.396032958984375,-11.643750190734863,5.643750190734863,-0.956250011920929
1742643387534032000,1.416031982421875,-11.643750190734863,5.700000286102295,-0.956250011920929
1742643387554036000,1.436035888671875,-11.643750190734863,5.643750190734863,-0.956250011920929
1742643387573926400,1.455926513671875,-11.512500762939453,5.512500286102295,-1.0125000476837158
1742643387593923000,1.475923095703125,-11.643750190734863,5.643750190734863,-0.9000000357627869
1742643387613836000,1.4958359375,-11.887500762939453,5.756250381469727,-0.9000000357627869
1742643387633832400,1.51583251953125,-11.700000762939453,5.400000095367432,-0.9000000357627869
1742643387653798100,1.535798095703125,-11.887500762939453,5.287500381469727,-0.9000000357627869
1742643387673802200,1.55580224609375,-11.700000762939453,5.100000381469727,-1.0875000953674316
1742643387693787600,1.57578759765625,-11.700000762939453,5.34375,-1.1437500715255737
1742643387713792000,1.5957919921875,-11.943750381469727,5.456250190734863,-0.956250011920929
1742643387733823000,1.615822998046875,-12.24375057220459,5.8125,-0.9000000357627869
1742643387753819600,1.635819580078125,-12.187500953674316,5.887500286102295,-0.9000000357627869
1742643387773819000,1.65581884765625,-12.05625057220459,5.8125,-0.956250011920929
1742643387793815600,1.675815673828125,-11.887500762939453,5.943750381469727,-0.956250011920929
1742643387813958400,1.69595849609375,-11.887500762939453,5.756250381469727,-0.9000000357627869
1742643387833962800,1.715962646484375,-11.700000762939453,5.8125,-0.7125000357627869
1742643387854065400,1.7360654296875,-11.643750190734863,5.587500095367432,-0.65625
1742643387874069500,1.756069580078125,-11.643750190734863,5.587500095367432,-0.9000000357627869
1742643387894035700,1.77603564453125,-11.700000762939453,5.34375,-0.8437500596046448
1742643387914032400,1.796032470703125,-11.887500762939453,5.456250190734863,-0.65625
1742643387934036500,1.816036376953125,-12.187500953674316,5.456250190734863,-0.6000000238418579
1742643387954033200,1.836033203125,-12.543750762939453,5.34375,-0.7875000238418579
1742643387974029800,1.85602978515625,-12.71250057220459,5.512500286102295,-0.956250011920929
1742643387994034200,1.8760341796875,-13.012500762939453,5.456250190734863,-1.0875000953674316
1742643388014030800,1.89603076171875,-13.387500762939453,5.512500286102295,-1.1437500715255737
1742643388034027500,1.916027587890625,-13.256250381469727,5.700000286102295,-0.956250011920929
1742643388054031600,1.936031494140625,-13.387500762939453,5.8125,-0.956250011920929
1742643388074028300,1.9560283203125,-13.387500762939453,6,-1.256250023841858
1742643388094025000,1.97602490234375,-13.312500953674316,6.356250286102295,-1.256250023841858
1742643388114031600,1.996031494140625,-13.256250381469727,6.543750286102295,-1.3875000476837158
1742643388134028000,2.016028076171875,-13.143750190734863,6.543750286102295,-1.1437500715255737
1742643388154011600,2.03601171875,-13.012500762939453,6.543750286102295,-1.256250023841858
1742643388173910500,2.05591064453125,-12.843750953674316,6.843750476837158,-1.0875000953674316
1742643388193823200,2.0758232421875,-12.843750953674316,6.656250476837158,-1.1437500715255737
1742643388213827300,2.095827392578125,-12.656250953674316,6.487500190734863,-1.1437500715255737
1742643388233709800,2.115709716796875,-12.300000190734863,6.356250286102295,-0.9000000357627869
1742643388253812000,2.13581201171875,-12.24375057220459,6.056250095367432,-1.0125000476837158
1742643388273797400,2.15579736328125,-12.187500953674316,6.112500190734863,-0.7875000238418579
1742643388293793800,2.175793701171875,-12.300000190734863,6.356250286102295,-0.956250011920929
1742643388313817300,2.1958173828125,-12.543750762939453,6.356250286102295,-0.7125000357627869
1742643388333821400,2.215821533203125,-12.71250057220459,6.056250095367432,-0.8437500596046448
1742643388353787600,2.23578759765625,-12.71250057220459,6.300000190734863,-0.7125000357627869
1742643388373686300,2.255686279296875,-12.656250953674316,6.300000190734863,-0.5437500476837158
1742643388393814300,2.275814208984375,-13.08750057220459,6.300000190734863,-0.6000000238418579
1742643388413810700,2.295810791015625,-13.200000762939453,6.487500190734863,-0.4125000238418579
1742643388433946000,2.315946044921875,-13.256250381469727,6.300000190734863,-0.35625001788139343
1742643388454048500,2.336048583984375,-13.443750381469727,6.056250095367432,-0.30000001192092896
1742643388474029800,2.35602978515625,-13.08750057220459,6.056250095367432,-0.35625001788139343
1742643388494034200,2.3760341796875,-12.90000057220459,6.356250286102295,-0.35625001788139343
1742643388514030800,2.39603076171875,-13.08750057220459,6.243750095367432,-0.24375000596046448
1742643388534027500,2.416027587890625,-13.08750057220459,6.356250286102295,-0.35625001788139343
1742643388554031900,2.436031982421875,-12.71250057220459,6.243750095367432,-0.5437500476837158
1742643388573922600,2.455922607421875,-12.656250953674316,6,-0.6000000238418579
1742643388593926700,2.4759267578125,-12.71250057220459,5.943750381469727,-0.7125000357627869
1742643388613931000,2.495930908203125,-12.412500381469727,6,-0.956250011920929
1742643388633927700,2.515927734375,-12.487500190734863,6.056250095367432,-1.2000000476837158
1742643388654037800,2.536037841796875,-12.71250057220459,5.756250381469727,-1.2000000476837158
1742643388674034400,2.556034423828125,-12.71250057220459,5.8125,-1.3125
1742643388694033200,2.576033203125,-12.90000057220459,5.887500286102295,-1.256250023841858
1742643388714037500,2.59603759765625,-13.143750190734863,6.056250095367432,-1.3125
1742643388734028800,2.61602880859375,-13.143750190734863,6.187500476837158,-1.256250023841858
1742643388754025200,2.636025146484375,-13.012500762939453,6.300000190734863,-1.3875000476837158
1742643388773921500,2.655921630859375,-13.143750190734863,6.300000190734863,-1.2000000476837158
1742643388793918200,2.675918212890625,-13.012500762939453,6.412500381469727,-1.0125000476837158
1742643388813792800,2.695792724609375,-12.90000057220459,6.600000381469727,-1.0875000953674316
1742643388833797000,2.715797119140625,-12.656250953674316,6.356250286102295,-1.0125000476837158
1742643388853763800,2.735763916015625,-12.487500190734863,6.187500476837158,-1.256250023841858
1742643388873768200,2.755768310546875,-12.412500381469727,6.112500190734863,-0.956250011920929
1742643388893791500,2.77579150390625,-12.356250762939453,6.412500381469727,-0.956250011920929
1742643388913788200,2.7957880859375,-12.356250762939453,6.600000381469727,-0.7125000357627869
1742643388933804800,2.8158046875,-12.05625057220459,6.543750286102295,-0.7125000357627869
1742643388953801500,2.835801513671875,-12.05625057220459,6.412500381469727,-0.7125000357627869
1742643388973816600,2.855816650390625,-12.187500953674316,6.243750095367432,-0.6000000238418579
1742643388993821000,2.875821044921875,-11.943750381469727,6.187500476837158,-0.65625
1742643389013941200,2.895941162109375,-11.887500762939453,6.187500476837158,-0.6000000238418579
1742643389033938000,2.91593798828125,-11.8125,6.056250095367432,-0.65625
1742643389054031600,2.936031494140625,-11.700000762939453,5.587500095367432,-0.7875000238418579
1742643389074028300,2.9560283203125,-11.700000762939453,5.34375,-0.9000000357627869
1742643389094025000,2.97602490234375,-11.887500762939453,5.587500095367432,-1.0125000476837158
1742643389114029300,2.996029296875,-11.887500762939453,5.512500286102295,-1.1437500715255737
1742643389134026000,3.01602587890625,-11.643750190734863,5.400000095367432,-0.956250011920929
1742643389154030000,3.036030029296875,-11.700000762939453,5.587500095367432,-1.0125000476837158
1742643389174042000,3.0560419921875,-11.887500762939453,5.456250190734863,-0.956250011920929
1742643389194038800,3.076038818359375,-11.887500762939453,5.587500095367432,-0.956250011920929
1742643389214043000,3.09604296875,-11.8125,5.756250381469727,-0.8437500596046448
1742643389234039600,3.11603955078125,-11.8125,5.8125,-0.6000000238418579
1742643389254028500,3.136028564453125,-11.943750381469727,5.8125,-0.35625001788139343
1742643389274035000,3.156034912109375,-12.187500953674316,5.8125,-0.24375000596046448
1742643389294031600,3.176031494140625,-12.24375057220459,6,-0.7125000357627869
1742643389314030600,3.196030517578125,-12.356250762939453,6.056250095367432,-0.8437500596046448
1742643389334034700,3.21603466796875,-12.356250762939453,6.356250286102295,-0.7875000238418579
1742643389353970400,3.235970458984375,-12.487500190734863,6.356250286102295,-0.956250011920929
1742643389373869300,3.255869384765625,-12.787500381469727,6.187500476837158,-0.956250011920929
1742643389393749000,3.2757490234375,-12.787500381469727,6.112500190734863,-1.0125000476837158
1742643389413745700,3.29574560546875,-12.71250057220459,5.887500286102295,-1.2000000476837158
1742643389433680600,3.3156806640625,-12.412500381469727,5.8125,-1.256250023841858
1742643389453782800,3.33578271484375,-12.24375057220459,5.8125,-0.956250011920929
1742643389473793500,3.35579345703125,-12.487500190734863,5.700000286102295,-0.7875000238418579
1742643389493797600,3.375797607421875,-12.487500190734863,5.287500381469727,-0.8437500596046448
1742643389513814300,3.395814208984375,-12.543750762939453,5.212500095367432,-0.7125000357627869
1742643389533810700,3.415810791015625,-12.412500381469727,5.512500286102295,-0.8437500596046448
1742643389553961500,3.43596142578125,-12.412500381469727,5.700000286102295,-0.8437500596046448
1742643389573852000,3.455851806640625,-12.412500381469727,5.756250381469727,-0.65625
1742643389593964300,3.47596435546875,-12.412500381469727,5.700000286102295,-0.65625
1742643389613968600,3.49596875,-12.656250953674316,6,-0.7125000357627869
1742643389633927200,3.51592724609375,-12.787500381469727,6,-0.7125000357627869
1742643389654037800,3.536037841796875,-12.600000381469727,6.300000190734863,-0.65625
1742643389674034400,3.556034423828125,-12.487500190734863,6.412500381469727,-0.7875000238418579
1742643389694031000,3.576031005859375,-12.487500190734863,6.112500190734863,-0.7125000357627869
